,,,,Latitude,Longitude,,,,,,,id,TD
10524,PM,2018-11-13 6:31:55,1542043915,-38.56288,176.77022,912225.8153,333.8081315,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,34
8171,NM,2018-11-13 6:32:29,1542043949,-38.24892,175.68126,702228.5581,144.2389868,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,166
4550,DM,2018-11-13 6:35:15,1542044115,-38.63307,175.49777,,135.3440906,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,97
10525,PM,2018-11-13 6:36:52,1542044212,-38.57499,176.7762,913987.5874,315.7117932,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,203
4551,DM,2018-11-13 6:40:15,1542044415,-38.63307,175.49786,594709.9,140.6108908,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,97
10526,PM,2018-11-13 6:41:52,1542044512,-38.58645,176.78195,915448.73,334.5205196,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,30
8172,NM,2018-11-13 6:42:22,1542044542,-38.23293,175.68196,704330.6109,195.1116115,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,170
4552,DM,2018-11-13 6:45:12,1542044712,-38.63065,175.49818,594939.5216,452.9791354,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,100
10527,PM,2018-11-13 6:46:52,1542044812,-38.58533,176.78804,916081.784,374.0023908,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,200
4553,DM,2018-11-13 6:50:12,1542045012,-38.62383,175.50258,595909.7304,482.0811001,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,125
8173,NM,2018-11-13 6:52:17,1542045137,-38.23242,175.68254,704418.4691,209.4769549,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,178
4554,DM,2018-11-13 6:55:15,1542045315,-38.6183,175.50525,596606.4988,503.0466566,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,94
10528,PM,2018-11-13 6:56:49,1542045409,-38.58489,176.79535,916878.0158,440.5851928,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,206
4555,DM,2018-11-13 7:00:15,1542045615,-38.61285,175.508,597884.053,465.4452305,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,94
10529,PM,2018-11-13 7:01:49,1542045709,-38.58652,176.80222,917709.6434,473.0174559,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,147
13809,WG,2018-11-13 7:04:16,1542045856,-38.88377,175.25757,526045.5,191.6,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,59
4556,DM,2018-11-13 7:05:15,1542045915,-38.60864,175.51015,598935.5811,481.1294602,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,94
10530,PM,2018-11-13 7:06:49,1542046009,-38.58957,176.81226,919566.5883,403.3564876,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,407
13810,WG,2018-11-13 7:13:36,1542046416,-38.88197,175.25621,526598.3493,176.9472867,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,231
10531,PM,2018-11-13 7:17:27,1542046647,-38.59057,176.83669,922339.3021,409.7265973,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,69
13811,WG,2018-11-13 7:18:36,1542046716,-38.8721,175.25535,527780.0864,186.2453898,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,231
10532,PM,2018-11-13 7:22:27,1542046947,-38.59877,176.84544,923667.7019,440.605591,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,69
13812,WG,2018-11-13 7:23:36,1542047016,-38.86292,175.24908,528997.5073,198.2677276,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,61
8174,NM,2018-11-13 7:24:37,1542047077,-38.19926,175.67888,708237.7,124.1,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,170
10533,PM,2018-11-13 7:27:27,1542047247,-38.60074,176.85591,924686.8492,461.5390209,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,170
4557,DM,2018-11-13 7:30:17,1542047417,-38.60098,175.54668,603122.3177,571.4915497,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,194
13813,WG,2018-11-13 7:33:31,1542047611,-38.84578,175.23744,531477.986,175.5633983,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,106
4558,DM,2018-11-13 7:35:17,1542047717,-38.60064,175.54756,603216.7262,580.7621062,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,103
10534,PM,2018-11-13 7:37:00,1542047820,-38.60334,176.86384,925801.5151,531.1563683,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,91
13814,WG,2018-11-13 7:38:31,1542047911,-38.83394,175.23238,532941.3703,175.523985,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,106
4559,DM,2018-11-13 7:40:17,1542048017,-38.59854,175.5528,603853.618,606.9897721,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,76
5334,DR/BB,2018-11-13 7:41:33,1542048093,-38.52399,175.6088,630635.15,677.5387652,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,27
10535,PM,2018-11-13 7:42:00,1542048120,-38.60746,176.86478,926372.2244,594.2997926,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,91
13815,WG,2018-11-13 7:43:31,1542048211,-38.8221,175.22672,534395.4566,174.3008615,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,106
4560,DM,2018-11-13 7:45:17,1542048317,-38.5985,175.55821,604172.9,633,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,103
10536,PM,2018-11-13 7:47:00,1542048420,-38.61201,176.86444,926975.0988,647.9677273,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,247
5335,DR/BB,2018-11-13 7:51:07,1542048667,-38.52299,175.63612,633166.5886,696.7190447,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,47
10537,PM,2018-11-13 7:51:54,1542048714,-38.61479,176.86864,927596.8722,672.2779433,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,122
13816,WG,2018-11-13 7:53:56,1542048836,-38.79864,175.22415,537288.0395,180.6305132,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,76
4561,DM,2018-11-13 7:55:12,1542048912,-38.5956,175.5752,606323.4998,624.1555334,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,102
10538,PM,2018-11-13 7:56:54,1542049014,-38.61475,176.87121,928100.8011,710.4442213,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,122
13817,WG,2018-11-13 7:58:56,1542049136,-38.79006,175.22896,538504.4898,182.6424841,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,76
4562,DM,2018-11-13 8:00:12,1542049212,-38.59453,175.57614,606576.2,654.9,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,55
5336,DR/BB,2018-11-13 8:01:07,1542049267,-38.5284,175.6393,633889.3976,759.5606549,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,47
10539,PM,2018-11-13 8:01:54,1542049314,-38.61557,176.87473,928541.4529,743.2546358,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,122
13818,WG,2018-11-13 8:03:56,1542049436,-38.78603,175.23763,539452.4141,199.412745,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,76
4563,DM,2018-11-13 8:05:12,1542049512,-38.59457,175.57777,607035.616,680.1648274,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,101
10540,PM,2018-11-13 8:06:53,1542049613,-38.61545,176.87469,,734,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,90
13819,WG,2018-11-13 8:08:23,1542049703,-38.78213,175.24266,539732.7,199.8,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,112
4564,DM,2018-11-13 8:10:15,1542049815,-38.59314,175.58641,607825.4017,711.322752,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,52
5337,DR/BB,2018-11-13 8:11:07,1542049867,-38.53746,175.64471,635203.4166,817.9462934,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,136
13820,WG,2018-11-13 8:13:23,1542050003,-38.77634,175.24678,540913.1445,201.0367534,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,300
13821,WG,2018-11-13 8:18:23,1542050303,-38.77089,175.24927,541609.4283,219.5495555,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,109
4565,DM,2018-11-13 8:20:12,1542050412,-38.58884,175.5987,609259.9592,709.0386854,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,138
8175,NM,2018-11-13 8:22:30,1542050550,-38.15732,175.69497,716216.2,257.5,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,51
13822,WG,2018-11-13 8:23:21,1542050601,-38.75816,175.25075,543348.8941,184.4784567,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,111
4566,DM,2018-11-13 8:25:12,1542050712,-38.58648,175.60539,610094.2062,729.7970687,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,86
10541,PM,2018-11-13 8:26:38,1542050798,-38.64854,176.91725,937732.7317,427.4443407,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,214
4567,DM,2018-11-13 8:30:12,1542051012,-38.58421,175.60831,610501.7734,702.0715291,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,88
10542,PM,2018-11-13 8:31:40,1542051100,-38.6431,176.92664,939035.6393,421.4341066,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,50
8176,NM,2018-11-13 8:32:30,1542051150,-38.15732,175.69497,716422.9,263.1,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,248
10543,PM,2018-11-13 8:36:38,1542051398,-38.62515,176.93665,941404.1522,395.0836637,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,295
10544,PM,2018-11-13 8:41:33,1542051693,-38.61782,176.94413,942801.1078,396.7616772,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,57
8177,NM,2018-11-13 8:42:30,1542051750,-38.14801,175.69385,717371.8,221.7,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,46
13823,WG,2018-11-13 8:43:16,1542051796,-38.72475,175.26764,548429.6248,190.2886318,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,197
10545,PM,2018-11-13 8:46:33,1542051993,-38.61469,176.95786,944210.9937,415.2528938,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,298
10546,PM,2018-11-13 8:51:31,1542052291,-38.61383,176.95885,944340.7267,409.5166489,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,1
8178,NM,2018-11-13 8:51:32,1542052292,-38.1572,175.70984,719646.299,250.0420727,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,126
13824,WG,2018-11-13 8:53:38,1542052418,-38.71982,175.28698,550505.1576,211.4261152,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,274
13825,WG,2018-11-13 8:58:12,1542052692,-38.72116,175.30228,551871.1617,200.0647262,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,198
8179,NM,2018-11-13 9:01:30,1542052890,-38.16771,175.73383,722916.6156,247.3411102,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,128
13826,WG,2018-11-13 9:03:38,1542053018,-38.72119,175.30209,,194,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,419
5338,DR/BB,2018-11-13 9:10:37,1542053437,-38.51917,175.75437,651522.457,378.6894592,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,52
8180,NM,2018-11-13 9:11:29,1542053489,-38.17296,175.7614,725761.3894,251.051733,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,101
13827,WG,2018-11-13 9:13:10,1542053590,-38.72149,175.3042,552244.5548,202.3,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,298
13828,WG,2018-11-13 9:18:08,1542053888,-38.72331,175.31429,553354.1821,198.5666085,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,149
5339,DR/BB,2018-11-13 9:20:37,1542054037,-38.51874,175.75591,651677.0785,380.6279862,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,42
8181,NM,2018-11-13 9:21:19,1542054079,-38.18184,175.78473,728459.984,279.4593649,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,111
13829,WG,2018-11-13 9:23:10,1542054190,-38.726,175.32317,554366.8201,204.3451822,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,294
13830,WG,2018-11-13 9:28:04,1542054484,-38.72871,175.33044,555384.9549,206.3248537,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,153
5340,DR/BB,2018-11-13 9:30:37,1542054637,-38.50243,175.77187,654169.207,404.0956047,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,42
8182,NM,2018-11-13 9:31:19,1542054679,-38.19858,175.80782,731346.6017,299.8991295,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,105
13831,WG,2018-11-13 9:33:04,1542054784,-38.72455,175.34254,556591.4763,213.5037088,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,473
5341,DR/BB,2018-11-13 9:40:57,1542055257,-38.47357,175.76077,657758.9,387.5,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,39
8183,NM,2018-11-13 9:41:36,1542055296,-38.2124,175.82547,733719.2753,331.1607273,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,85
13832,WG,2018-11-13 9:43:01,1542055381,-38.71672,175.35541,558296.8281,251.026522,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,127
10547,PM,2018-11-13 9:45:08,1542055508,-38.6281,176.97133,946766.9567,445.7553287,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,1
4568,DM,2018-11-13 9:45:09,1542055509,-38.55806,175.6162,618982.962,977.9692162,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,168
13833,WG,2018-11-13 9:47:57,1542055677,-38.71156,175.36031,559033.2973,283.8106605,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,131
10548,PM,2018-11-13 9:50:08,1542055808,-38.62909,176.97648,947728.0185,507.9399769,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,49
5342,DR/BB,2018-11-13 9:50:57,1542055857,-38.44177,175.74146,662590.3,283.4,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,9
8184,NM,2018-11-13 9:51:06,1542055866,-38.21572,175.85532,737068.4,330.1,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,111
13834,WG,2018-11-13 9:52:57,1542055977,-38.70907,175.3634,559185.4,289.7,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,131
4569,DM,2018-11-13 9:55:08,1542056108,-38.54391,175.60864,620880.6,899.4,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,0
10549,PM,2018-11-13 9:55:08,1542056108,-38.62355,176.98712,948930.5661,508.0698567,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,169
13835,WG,2018-11-13 9:57:57,1542056277,-38.70761,175.36606,559970.8378,328.5531312,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,131
10550,PM,2018-11-13 10:00:08,1542056408,-38.61534,176.99571,950231.5759,535.5589853,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,49
5343,DR/BB,2018-11-13 10:00:57,1542056457,-38.41014,175.75099,666852.7135,218.4597508,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,9
8185,NM,2018-11-13 10:01:06,1542056466,-38.2189,175.87317,739082.5,334.7,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,409
13836,WG,2018-11-13 10:07:55,1542056875,-38.6987,175.36313,561297.5622,380.6372729,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,123
4570,DM,2018-11-13 10:09:58,1542056998,-38.53399,175.59279,624892.1812,683.5365091,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,9
10551,PM,2018-11-13 10:10:07,1542057007,-38.61155,177.00032,951824.0728,619.9463107,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,9
5344,DR/BB,2018-11-13 10:10:16,1542057016,-38.39656,175.76895,668693.1,221.2,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,159
13837,WG,2018-11-13 10:12:55,1542057175,-38.6954,175.36879,561945.4653,414.2000275,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,123
4571,DM,2018-11-13 10:14:58,1542057298,-38.53081,175.58567,625990.8136,653.0729647,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,9
10552,PM,2018-11-13 10:15:07,1542057307,-38.61889,177.00049,952671.4386,650.9411764,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,168
13838,WG,2018-11-13 10:17:55,1542057475,-38.69394,175.37257,562316.3424,427.6999129,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,123
4572,DM,2018-11-13 10:19:58,1542057598,-38.5233,175.58224,626554.3,637.6,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,9
10553,PM,2018-11-13 10:20:07,1542057607,-38.61537,177.00427,953464.6167,710.0315987,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,9
5345,DR/BB,2018-11-13 10:20:16,1542057616,-38.38811,175.76964,670375.3,196.6,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,109
8186,NM,2018-11-13 10:22:05,1542057725,-38.21891,175.87326,739913.7271,337.3628632,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,193
10554,PM,2018-11-13 10:25:18,1542057918,-38.61374,177.00786,954281.5663,735.5456946,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,274
4573,DM,2018-11-13 10:29:52,1542058192,-38.52139,175.58005,,616.7183631,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,21
5346,DR/BB,2018-11-13 10:30:13,1542058213,-38.37427,175.78084,674883.0381,195.2386264,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,39
8187,NM,2018-11-13 10:30:52,1542058252,-38.21889,175.8732,,337.4045232,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,240
4574,DM,2018-11-13 10:34:52,1542058492,-38.52581,175.58468,,,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,38
10555,PM,2018-11-13 10:35:30,1542058530,-38.61684,177.01775,956042.3094,834.9506681,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,262
4575,DM,2018-11-13 10:39:52,1542058792,-38.52924,175.58485,626208.3306,9.736579527,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,12
5347,DR/BB,2018-11-13 10:40:04,1542058804,-38.36595,175.78084,675853.5355,200.0930588,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,121
8188,NM,2018-11-13 10:42:05,1542058925,-38.22505,175.88837,741729.9958,358.229504,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,336
13839,WG,2018-11-13 10:47:41,1542059261,-38.69129,175.3886,565694.2351,496.6921301,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,137
4576,DM,2018-11-13 10:49:58,1542059398,-38.52764,175.58514,626416.2129,638.4309582,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,1
5348,DR/BB,2018-11-13 10:49:59,1542059399,-38.36591,175.78094,,236,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,37
8189,NM,2018-11-13 10:50:36,1542059436,-38.2332,175.91812,744572.2929,359.3951938,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,125
13840,WG,2018-11-13 10:52:41,1542059561,-38.6906,175.39263,566148.3009,519.0495443,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,137
4577,DM,2018-11-13 10:54:58,1542059698,-38.52086,175.58016,627350.2976,616.9111153,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,4
10556,PM,2018-11-13 10:55:02,1542059702,-38.63297,177.0318,959528.3803,933.213435,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,159
13841,WG,2018-11-13 10:57:41,1542059861,-38.69296,175.40053,566934.1608,539.1339431,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,137
4578,DM,2018-11-13 10:59:58,1542059998,-38.52026,175.58591,628441.7529,620.5049868,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,3
10557,PM,2018-11-13 11:00:01,1542060001,-38.63395,177.03159,959642.1283,931.5895864,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,27
5349,DR/BB,2018-11-13 11:00:28,1542060028,-38.36594,175.78076,675860.5488,200.3378549,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",11,8
8190,NM,2018-11-13 11:00:36,1542060036,-38.24161,175.94679,747438.8606,389.2357897,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,247
4579,DM,2018-11-13 11:04:43,1542060283,-38.52226,175.59666,629480.5274,646.2139057,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,18
10558,PM,2018-11-13 11:05:01,1542060301,-38.64777,177.03519,961746.0428,824.7226267,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,282
4580,DM,2018-11-13 11:09:43,1542060583,-38.52338,175.60318,630124.1968,676.5399594,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,46
8191,NM,2018-11-13 11:10:29,1542060629,-38.2455,175.96344,749032.7243,458.6638369,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,130
13842,WG,2018-11-13 11:12:39,1542060759,-38.68166,175.41769,570975.24,521.4589786,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,124
4581,DM,2018-11-13 11:14:43,1542060883,-38.5248,175.61751,631408.6888,687.7383732,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,177
13843,WG,2018-11-13 11:17:40,1542061060,-38.6881,175.4287,572474.8206,491.6701153,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,123
4582,DM,2018-11-13 11:19:43,1542061183,-38.52235,175.63168,632761.618,691.0845158,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,9
10559,PM,2018-11-13 11:19:52,1542061192,-38.68687,177.0595,968215.3,687.3,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",21,24
8192,NM,2018-11-13 11:20:16,1542061216,-38.24415,175.98701,751204.8985,499.1631816,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",17,143
13844,WG,2018-11-13 11:22:39,1542061359,-38.68497,175.44078,573958.3386,470.1728057,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",26,118
